code,sequence,operationType,tradeType,version,primaryOperationId,primaryOperationCode,primaryOperationSequence,isTrading,isServices,isGeneration,businessUnitDescription,isActive,partyId,partyCNPJ,partyName,partyAlias,partyAgentAcronym,partyAgentCode,partyProfileCode,partyProfileDescription,counterpartyId,counterpartyCNPJ,counterpartyName,counterpartyAlias,counterpartyAgentAcronym,counterpartyAgentCode,counterpartyProfileCode,counterpartyProfileDescription,counterPartyIsGroupCompany,userOperatorName,submarketDescription,energySourceDescription,priceTypeDescription,startDate,endDate,contractedVolumeMwm,contractedVolumeMwh,seasonalityVolumeMwh,seasonalityVolumeMwm,finalVolumeMwh,finalVolumeMwm,basePrice,price,nominalPrice,mtm,retusd,classifications,userCreatedName,createdAt,userModifiedName,modifiedAt,userDeletedName,deletedAt,userBackofficeName,userCommercialName,origin,bbceCode,hasFlexibility,isFlexibilityLoadCurve,isFlexibilityByPeriod,flexibilityPercentageBottom,flexibilityPercentageTop,hasSeasonality,isSeasonalityByPeriod,seasonalityPercentageBottom,seasonalityPercentageTop,hasModulation,isModulationLoadCurve,hasDefaultFinancialFlow,hasReadjustment,reajustmentIndex,readjustmentBaseDate,readjustmentFirstDate,hasGuarantee,guaranteeValue,guaranteeDueDate,guaranteeTypes,hasRepresentativeFactor,representativeFactorPercent,losses,cceeContractCode,needApportionment,spread,floor,ceiling,billingStatus,aprovalStatusId,aprovalStatusDescription,year,month,startDay,endDay,id,operationTypeId,_Link,priceVariableTypeId,priceVariableIndex,isDraft,userOperatorCouterPartyName,portfolios,consentingIntervenerCompanyName,proposalCode,proposalId,basePriceWithReadjustment,parentOperationId,availableToUpdateApportionment,isDistribuition,partyTypeId,counterpartyTypeId,codeCcee,draftCreatedDate,observations,counterpartyIsAgentInMigration,partyIsAgentInMigration,isRetail,modulationFormTypeId,maxFlexVolumeMwm,minFlexVolumeMwm,maxFlexVolumeMwh,minFlexVolumeMwh,mesAno,resultado
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.5,360.0,,,306.965,0.42634028,183.0,193.87,59511.3,66841.2,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,4,1,30,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.55,0.45,396.0,324.0,2021-04-01,-4097.203
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.5,372.0,,,349.7808036,0.47013549,183.0,191.08,66836.15,69069.24,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,5,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.55,0.45,409.2,334.8,2021-05-01,-43.65653989441878
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,504.0,,,370.409,0.51445694,183.0,148.26,54916.84,93577.68,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,6,1,30,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,554.4,453.6,2021-06-01,7289.986199999996
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,520.8,,,387.84,0.52129032,183.0,100.82,39102.03,96696.94,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,7,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,572.8799999999999,468.7199999999999,2021-07-01,20456.993200000015
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,520.8,,,427.626,0.57476613,183.0,149.3,63844.56,96696.94,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,8,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,572.8799999999999,468.7199999999999,2021-08-01,20457.019100000016
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,504.0,,,418.879,0.58177639,183.0,155.41,65097.99,93577.68,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,9,1,30,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,554.4,453.6,2021-09-01,19469.01599999999
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,520.8,,,490.89085,0.65979953,183.0,191.08,93799.45,96696.94,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,10,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,572.8799999999999,468.7199999999999,2021-10-01,1743.2487776794335
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,504.0,,,436.508,0.60626111,183.0,193.35,84398.82,93577.68,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,11,1,30,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,554.4,453.6,2021-11-01,-5189.974299999998
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,520.8,,,426.709,0.5735336,183.0,198.84,84846.82,96696.94,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2021,12,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,191.08,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,572.8799999999999,468.7199999999999,2021-12-01,-6497.963500000005
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.5,372.0,,,349.47878,0.46972954,185.0,212.6,74299.24,71948.52,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,1,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.55,0.45,409.2,334.8,2022-01-01,-3533.4089953271546
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.5,336.0,,,313.76906,0.46691824,185.0,212.6,66707.29,64985.76,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,2,1,28,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.55,0.45,369.6,302.4,2022-02-01,-3488.0344859999955
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.5,372.0,,,373.38103,0.50185622,185.0,212.6,79380.8,71948.52,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,3,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.55,0.45,409.2,334.8,2022-03-01,216.6836070000015
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.5,360.0,,,396.0,0.55,185.0,212.6,84189.6,69627.6,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,4,1,30,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.55,0.45,396.0,324.0,2022-04-01,5648.4
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.5,372.0,,,409.2,0.55,185.0,212.6,86995.92,71948.52,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,5,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.55,0.45,409.2,334.8,2022-05-01,5836.679999999998
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,504.0,,,383.913,0.5332125,185.0,236.54,90810.78,97478.64,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,6,1,30,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,554.4,453.6,2022-06-01,-7907.094299999997
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,520.8,,,420.373,0.56501747,185.0,226.26,95113.59,100727.93,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,7,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,572.8799999999999,468.7199999999999,2022-07-01,-7618.2267000000065
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,520.8,,,485.81163,0.65297262,185.0,212.6,103283.63,100727.93,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,1538846,Não,,,,Autorizado,3,Aprovada editada,2022,8,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,572.8799999999999,468.7199999999999,2022-08-01,-4747.757683447174
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,504.0,,,453.6,0.63,185.0,212.6,96435.36,97478.64,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,,Não,,,,Autorizado,3,Aprovada editada,2022,9,1,30,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,554.4,453.6,2022-09-01,-7888.824999999996
VI5030-21,1,Venda,Venda,2023-08-02T13:35:00.7749248,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,4280,05.043.280/0001-39,TVLANDIA EMPREENDIMENTOS IMOBILIARIOS LTDA,MANAUS PLAZA SHOPPING,TVLANDIA LIVRE,51929,88137,TVLANDIA LIVRE,False,Andressa Goveia,Norte,Incentivada 50%,Fixo,2021-01-01T00:00:00,2023-12-31T00:00:00,0.7,520.8,,,469.75868,0.63139608,185.0,212.6,99870.76,100727.93,35.0,Safira,Andressa Goveia,2020-08-25T18:05:00.0637048,,2023-08-02T10:35:00.8001765,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2020-07-01T00:00:00,2021-01-01T00:00:00,False,,,,True,56.45,,,Não,,,,Autorizado,3,Aprovada editada,2022,10,1,31,c2a4be62-53d9-4936-90f6-de8a57a25cc6,2,operations/c2a4be62-53d9-4936-90f6-de8a57a25cc6,,,False,,,,,,212.6,,False,False,1.0,1.0,,,,False,False,False,0.0,0.77,0.6299999999999999,572.8799999999999,468.7199999999999,2022-10-01,-8008.383107999987
